25,,30,,35,,40,,45,,50,,55,,60,,65,,70,,75,,80,,85,,90,,95,,100,,110,,120,,130,,140,,150,,160,,170,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.7519062308951773,0.2167955195457707,0.583473757439901,0.2321937782400023,0.47292819046146706,0.1965243593076944,0.39312090058816507,0.039362954738698885,0.32682243319021553,0.09670444883245333,0.26784487059666773,0.09184650087486945,0.21729103667110927,0.13689811463947565,0.17480348823318603,0.1522255405566839,0.12258455311404215,0.22531316098294463,0.057030785555172936,0.1197782259481266,0.017265067776005394,0.18865719887285914,0.008909751452844838,0.9394669271364022,0.019467770383747807,1.9053426746400395,0.008164320799398495,2.47667395138679,0.011093762077761415,3.185202414498233,0.007121223832980805,3.620912534169085,0.009275720800803855,4.788880097254527,0.013088885297279806,5.90995045921845,0.014095301004167005,6.740382131588749,0.007233375729935987,7.395703373692088,0.015759871264238556,8.432493060777054,0.010816333701082814,8.983638471754729,0.014647206391814882,9.575369588284484
0.7710992900325823,0.3359185423064228,0.6050249109319992,0.48459654128047136,0.48790853577125515,0.3481398197793033,0.40637607426198286,0.270929469386608,0.34307075547935095,0.2918930200200971,0.2796827984568574,0.36492456449788113,0.2233441784311383,0.3722793678455729,0.18450302514985206,0.39225303042014703,0.13163259713155362,0.594529011222217,0.06889162163491602,0.3232276697562315,0.023363573120085412,0.37798140639603117,0.007760686403339212,1.136187257127197,0.06079476062315975,2.8300232595726142,0.02627165213236171,2.8365929996416193,0.04017061704624508,3.7156159570506015,0.015099749133914653,3.828417154461833,0.0674530416634459,5.856648794507649,0.05575776314587472,6.694600546705363,0.02358394175971662,6.8573152409930636,0.03223537844238156,7.797201262060193,0.03484466681189258,8.793422951787335,0.00979516116564888,9.2179592008826,0.031232195183652223,9.869538111266486
0.7906253381773208,0.5274857877686974,0.6028219272418083,0.2187375181825213,0.5035188009022747,0.5572547379960224,0.40750152838581377,0.5254493454292484,0.35198830697014194,0.7754713401308435,0.2932403887370263,0.6090379250493645,0.2397065499237564,0.6391802230389234,0.19627931162908352,0.6624812553142152,0.14659391315957754,0.7931559234612489,0.07726928401273303,0.5908058633798761,0.03136374176955453,0.5918491711581297,0.021577013077360874,0.9218236629259278,0.09599865080424713,3.558148790994118,0.03990302655526429,3.102398898156802,0.06767734545735626,3.784412291735473,0.027075997667015628,4.0352524050117005,0.10648583695812575,6.641381520234422,0.0671579050925113,6.838969551743766,0.07226180019254147,7.804969256607194,0.07928211542650748,8.79985102630229,0.0473689980113417,9.039212688061726,0.05747939314299366,9.873487038585594,0.04703195204733429,10.116121174643553
0.8027887595128841,0.7435316604242934,0.6257255089349083,0.5378450814085043,0.5198687344965461,0.8014079419845825,0.4204363805013106,0.7392049582943918,0.3564979937740238,0.4976828968357139,0.3048963157118061,0.8286077283619213,0.2533949840837064,0.8326707751551221,0.20314503151636953,0.8482756294490081,0.15646229630306302,1.140521173706611,0.09213236172500294,0.8178234380599689,0.03814007743821457,0.9040918577441732,0.03663488092644773,1.6070186287392745,0.11928689382813212,3.8121649672890308,0.03897826529966897,2.830519089011784,0.07343841132200102,4.40907474685012,0.040398855994434546,4.317263662363764,0.1233769948070017,6.796472836894884,0.0713252334741088,6.995073186842532,0.10537218829713224,8.452150632084157,0.1215515751157708,9.467072174945717,0.06095610194860407,9.29200306379869,0.0720925885585389,9.893402854392265,0.06103874018846578,10.385389615408942
0.8111381731046258,1.0600774382145643,0.6271559375153717,0.6911183567920065,0.5148446668118927,0.5461502245146055,0.43647528231218413,0.8117329997821607,0.37434785358415257,0.9346325901044916,0.31655880127705127,1.0501057572712509,0.2632095399383023,1.0963320145881794,0.21598052098631826,1.1473640790684922,0.16500158108877283,1.3941012037355853,0.10562010301671731,1.0414011960058187,0.052467974168522946,1.0946753146366661,0.04772105377809949,1.8881716289430597,0.12412634656060484,4.130236797908747,0.0517163597012093,3.3682461157919144,0.08735508443014045,4.758758458824936,0.05215316182619262,4.565756849627919,0.13293204129101166,7.111111048648347,0.09446000548110772,7.382150702354769,0.12644051241330362,8.766237922238542,0.13469499040806143,9.767599907242793,0.07267105623757086,9.528926897482204,0.10376664535124763,10.118302824175903,0.0727143429346413,10.610744095511818
0.8155888325943207,0.7649349645484764,0.6429324629146845,1.0530531878263196,0.5238384619168418,1.0521441671878402,0.4436223095139382,0.9885953607341871,0.3825600286704097,1.2108302472822845,0.3286607124034657,1.4007949011643848,0.2716698405559811,1.350024032549348,0.22377950487326692,1.4357198872859374,0.16670599478592057,1.627926103424287,0.10877806432571835,1.3016600026702831,0.05921676375722906,1.2970012718980803,0.07789300596597493,2.511452844905732,0.13489765085343658,4.303545714546718,0.061396839227866484,3.5415798239018463,0.0811827949433267,4.547741713338066,0.0657058331635127,4.808424040981821,0.13606639167433787,6.7853373340735175,0.10609625668449196,7.595935828877005,0.1381972777164862,9.015454194101485,0.1412814548827535,9.92220228098407,0.08349666565945452,9.771656067516005,0.1135651795062787,10.326344593027752,0.08628669004335698,10.859195963656038
0.8336846395468952,1.0960112995144295,0.6418625928450463,0.7385113873526952,0.5398945472347343,1.258693856708852,0.4537894364531142,1.2456094687307488,0.3982728045704006,1.3402045436977805,0.3402576120640587,1.6030106741059824,0.2778407246305523,1.579718495927819,0.2474824147793151,1.767102672391379,0.18245511464650366,1.7908946151629919,0.118429030195282,1.5999530592310989,0.07091204227480019,1.5281404287912754,0.09172900841139225,2.837419382040237,0.14827324024819577,4.494150814787748,0.07497312149086127,3.7911886274041326,0.10298748480398012,4.900138714188339,0.0774404632238751,5.051132551455655,0.14695693114182717,7.3144286647881,0.12344635190117142,7.809591095308033,0.15160238076833887,9.214736309527993,0.1542586099067509,9.995667676221128,0.09809766209673448,9.948349020076314,0.12982130183336027,10.829280920826102,0.10123083193377697,11.083319133984977
0.8440090086924749,1.369557646496658,0.662708088850162,1.2543599401294387,0.5557573415222019,1.4253856802546605,0.45607032682861703,1.5937669967043084,0.4075093986943721,1.5204904888726491,0.3559566289781949,1.789430737771157,0.27885739984681,1.7258937367803413,0.257182570077368,1.9462210572916292,0.19471761754516648,2.0360704673698415,0.1372705488837513,2.099359553641072,0.08262699656376704,1.7650642624747905,0.10492948344073022,2.976540858847421,0.16373249383375377,4.762807732578159,0.09057600820760747,4.102073685763877,0.11578460651970734,5.09885613497579,0.08010259509370582,4.764708412094977,0.18503938667809738,7.819761501542439,0.1339957134926602,8.100921585023928,0.16319928042893178,9.41695208246959,0.17103810775295664,10.296112770278343,0.10941260795322788,10.174579465521726,0.12899491943474317,10.586324495632683,0.11891305417161491,11.364074290091141
