Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108
25,,30,,35,,40,,45,,50,,55,,60,,65,,70,,75,,80,,85,,90,,95,,100,,110,,120,,130,,140,,150,,160,,170,,5,,8,,10,,15,,20,,025,,030,,035,,040,,045,,050,,055,,060,,065,,070,,075,,080,,085,,090,,095,,0100,,0110,,0120,,0130,,0140,,0150,,0160,,0170,,0180,,0190,,0200,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1.417103399,6.258702195,1.179892299,6.306517599,1.102312536,7.151703641,0.864557892,6.074565833,0.887337189,7.42622443,0.997375252,9.308324116,0.746361599,7.673946327,0.656614784,7.404746358,0.657770032,8.355298615,0.549051839,8.006695103,0.670553662,9.822776673,0.737533473,11.06538664,0.809190272,12.24739444,0.703947522,11.7751169,0.758635345,12.88606407,0.674484038,12.73467082,1.193261329,17.18610356,1.006306085,16.744898,1.208950789,18.59153211,1.344694499,19.70745529,0.851766673,17.81576563,0.953541569,18.87213025,0.855465325,18.79626009,2.851381844,10.84155941,2.75110477,10.60045066,2.654685764,9.653442724,2.571305871,9.796133092,2.510450777,9.929673739,2.411014211,9.584176554,2.355926458,9.541359152,2.297532842,9.574718069,2.277561783,9.705335745,2.232516473,9.73393763,2.115395236,8.998242395,2.0853995,9.10012233,2.031936191,8.950779116,2.023686298,9.17668975,1.970196524,8.963765751,1.962369869,9.061009807,1.930226224,9.15729934,1.854961201,8.749699322,1.767941073,8.165269875,1.787796521,8.902361313,1.783287404,8.951476924,1.81699542,9.749797833,1.746886275,9.701404143,1.680145357,9.726661079,1.780776854,10.93831473,1.740731814,10.95229147,1.74590852,11.36153824,1.814721345,12.30474174,1.83828996,12.79871005,1.905354754,13.5515328,1.871304716,13.64972138
1.434504979,6.326281912,1.20167705,6.403598249,1.123399224,7.337553599,0.89148278,6.354119193,0.905605487,7.451649462,1.019811534,9.490045606,0.759603955,7.901744538,0.66974808,7.600480932,0.673821456,8.530780917,0.553631515,8.207665399,0.69244605,9.997320441,0.760358942,11.25461994,0.829871475,12.44766821,0.725303604,12.17380508,0.78115033,13.09092427,0.696851455,12.89614594,1.221073032,17.34456239,1.093770791,17.33588537,1.227556691,18.71621255,1.367419452,19.74495534,0.873917657,17.91360931,0.971269158,18.96767777,0.875218225,18.8305219,2.853672232,10.61671592,2.766346615,10.81885844,2.670746419,9.864833194,2.581377475,9.937608987,2.5280623,10.14414156,2.429995876,9.749365562,2.374344751,9.689465249,2.292429038,9.340612824,2.293498687,9.905790805,2.254332155,10.02575096,2.13216703,9.199890315,2.103507803,9.305327217,2.063790151,9.304003646,2.04212689,9.378368547,1.990279694,9.102483349,1.975361713,9.345343096,1.952007599,9.366693132,1.873392727,8.929595813,1.786466943,8.571820093,1.826728854,9.078852572,1.801719909,9.133728258,1.82867211,9.738239748,1.766954742,9.804799083,1.700186869,9.765297811,1.794171352,11.04452972,1.756787743,11.15232823,1.771049547,11.62397777,1.834805741,12.44640289,1.858389468,12.97667505,1.92542077,13.64904062,1.892079105,13.73084263
1.456395258,6.34747862,1.224502519,6.592831554,1.1172007,7.118823951,0.897097683,6.553991582,0.908049218,7.635560865,1.042316682,9.692013464,0.780042978,8.06136266,0.688278721,7.703034988,0.687857098,8.80089581,0.57509469,8.332384212,0.711228541,10.17391836,0.78286409,11.4565878,0.851733787,12.68973332,0.720944437,11.96130085,0.80359645,13.2755381,0.719395954,13.10968315,1.237720702,17.42806833,1.153197524,17.70189014,1.25136585,18.76701441,1.389396633,19.79170104,0.896206371,18.05194572,1.053199744,19.41308844,0.912307054,19.04372856,2.872222607,11.08213724,2.781588461,11.03726622,2.689907462,10.07914046,2.604848478,10.19707409,2.564949243,10.56133386,2.444548241,9.964512667,2.391131982,9.928201961,2.317605598,9.68841545,2.306095543,10.100297,2.272776546,10.23655478,2.147265614,9.390910561,2.12395757,9.522938262,2.080034676,9.575305407,2.060581205,9.613015159,2.02381495,9.485763016,1.992127625,9.532861953,1.967612459,9.43762663,1.893502853,9.133071619,1.783026424,8.324499728,1.84683898,9.282328378,1.820159031,9.331874789,1.84385058,10.12117977,1.788751433,10.05098731,1.720279841,9.927563848,1.84442155,11.49287636,1.777580161,11.2767618,1.791130267,11.75680826,1.854861956,12.52036228,1.878131772,13.09831385,1.945488421,13.75047319,1.912163501,13.87250379
1.478585593,6.45689165,1.245950234,6.713005263,1.139725523,7.326576486,0.916539969,6.746387177,0.926076159,7.768209013,1.064605395,9.830349877,0.796983423,8.124035501,0.692346547,7.982611959,0.689707182,8.657547977,0.595999845,8.369409094,0.724395005,10.37940425,0.805398751,11.66723267,0.847463582,12.80883864,0.845688336,13.08873436,0.826013056,13.45147491,0.732614137,13.25401084,1.28038171,17.67585909,1.175269804,17.77659511,1.273575861,18.88221212,1.411583689,19.90014996,0.918416381,18.16714343,1.075795007,19.53464102,0.932659672,19.14739823,2.888984109,11.2590593,2.796830306,11.255674,2.706673374,10.26665932,2.619257439,10.33498025,2.585050792,10.74420478,2.465493379,10.16947569,2.389349235,9.654420478,2.329348451,9.835809331,2.363067495,10.66062223,2.289529593,10.39316631,2.164046719,9.614929499,2.144054218,9.694034964,2.100666679,9.696175731,2.079812517,9.709771661,2.027230964,9.674212283,2.010561356,9.718056842,1.97697366,9.65424757,1.911935603,9.315911664,1.80486508,8.671504712,1.862906461,9.510118654,1.840271608,9.541237705,1.860607181,10.28632761,1.802150219,10.16750474,1.738705486,10.09333127,1.860337931,11.64402688,1.794333086,11.43307897,1.811222014,11.91613074,1.87578994,12.68411554,1.895199832,13.20989517,1.965574859,13.89704027,1.932235644,13.98472939
1.489643658,6.729780826,1.267906709,6.90639055,1.145983894,7.562901192,0.909666566,6.507424933,0.941652624,7.969507895,1.085072133,9.967570675,0.80136325,8.342613645,0.706769028,8.061003183,0.706919547,8.907074143,0.605253262,8.524095484,0.747010899,10.53756793,0.821987393,11.73338458,0.874763715,12.81689587,0.867131483,13.24574701,0.846653432,13.63974548,0.75303562,13.37792688,1.302463828,17.7534564,1.20584792,17.94656131,1.299451468,19.0060042,1.433636293,19.96907025,0.940655906,18.29101815,1.097741081,19.64860506,0.954879521,19.26548828,2.907434993,11.48546396,2.812072151,11.47408178,2.722893312,10.47889374,2.631684034,10.52135915,2.605164594,10.95651126,2.481443148,10.40083808,2.404519742,10.0182274,2.391401539,10.57578404,2.407126649,11.12651552,2.301293765,10.59177804,2.184122538,9.735985767,2.160832873,9.912166792,2.119106291,9.895499684,2.0923864,9.849086204,2.047272475,9.712849014,2.02676071,9.880839545,1.994212521,9.730705894,1.932073224,9.585440842,1.813274318,8.828403393,1.883714283,9.671556908,1.858697619,9.707888198,1.863661744,10.40824636,1.848568516,10.57373002,1.75595912,10.30709864,1.881246617,11.76141914,1.804419393,11.60987752,1.831313761,12.07545322,1.894983779,12.69084832,1.925653569,13.40649788,1.978964456,13.99148104,1.952316364,14.11755988
1.508282235,6.634977057,1.284770391,7.206131251,1.168379595,7.732691786,0.934151096,6.93496764,0.966717646,8.099351458,1.105694309,10.15049042,0.817935759,8.510931212,0.717269987,8.208285186,0.73119394,9.094654683,0.609618922,8.63159957,0.769575074,10.75688982,0.925304869,12.70872241,0.89714097,12.98126333,0.897034721,13.48457152,0.8707938,13.78792273,0.773632218,13.55332654,1.324654163,17.86286943,1.227089883,18.04442564,1.321553262,19.08938619,1.455669222,20.03220586,0.962773441,18.37902788,1.120165839,19.75057474,0.977187911,19.40960937,2.925855491,11.63886845,2.827313996,11.69248956,2.731851159,10.6174055,2.650093014,10.64709423,2.623612783,11.17644009,2.49487563,10.59830327,2.414606049,10.19502595,2.409347023,10.7334689,2.421762769,11.35196654,2.319695884,10.70102922,2.197572173,9.974660727,2.180944224,10.11858615,2.137546884,10.09717848,2.111738582,9.835315307,2.065713558,9.915705233,2.047446462,10.13083381,2.010658151,9.95059768,1.938788313,9.681406496,1.833314604,8.86409657,1.902120813,9.791404878,1.873789403,9.882571714,1.882404484,10.53398762,1.863096411,10.65372649,1.770536165,10.39062826,1.901340815,11.92662873,1.824481734,11.69855469,1.851393256,12.20534016,1.908337027,12.69796362,1.94541368,13.57091634,1.999034148,14.09781953,1.972390957,14.23567259
1.509199126,6.904542995,1.28978181,7.075852066,1.186637481,7.75505576,0.954449409,7.058307968,0.983872486,8.302808308,1.12804205,10.30618086,0.835070798,8.630814507,0.734018451,8.612994697,0.750827283,9.278427855,0.631602662,8.680273493,0.791665905,10.91341255,0.94573619,12.83553079,0.919606766,13.17166183,0.917652962,13.66633433,0.893272713,13.98217769,0.794144209,13.70385209,1.346824822,17.96649778,1.240042443,18.11066019,1.343655056,19.17276817,1.477731665,20.1040185,0.981420169,18.51571153,1.142198767,19.81371036,0.999348732,19.51034538,2.942271274,11.78705524,2.842555841,11.91089734,2.752164677,10.73678414,2.668559337,10.91058768,2.641704912,11.34279005,2.51498453,10.79883552,2.443947866,10.52671622,2.422571805,10.8901413,2.435193412,11.54501639,2.338148239,10.93096614,2.217678623,10.16930587,2.194379156,10.32193845,2.157655784,10.29771073,2.11084488,10.0937409,2.080860417,10.22270154,2.067546786,10.31076118,2.0307548,10.12169438,1.957179405,9.764165674,1.85222748,9.054935086,1.920568757,10.010745,1.893883907,10.0485172,1.900821307,10.67856145,1.87414871,10.74576919,1.797347216,10.65604223,1.921430112,12.08006411,1.85127073,11.91098466,1.865361174,12.3527752,1.938570217,13.16654463,1.965492766,13.69982209,2.019441521,14.21358358,1.992470452,14.36555953
1.523143345,6.7277798,1.305205647,7.334096566,1.189917924,7.917687816,0.976557392,7.318451645,1.003491958,8.433908241,1.150389791,10.46187131,0.855388983,8.724360994,0.735701266,8.281626624,0.770739879,9.388797234,0.651850436,8.905846374,0.810831231,11.12620012,0.970039703,13.03167265,0.942013534,13.3447063,0.939922,13.79888607,0.913798478,14.13675251,0.816511626,13.86532722,1.368995482,18.07012614,1.273318108,18.2718874,1.36392897,19.25329913,1.503440028,20.17864083,1.008447596,18.65741131,1.164330075,19.90576936,1.021539067,19.61975841,2.952698644,11.98140356,2.857797687,12.12930512,2.765348431,10.90943496,2.686997724,11.10696808,2.662147573,11.54332848,2.510063902,11.00479173,2.461531514,10.67421816,2.441672565,11.07417111,2.455263104,11.65135489,2.358262041,11.14327261,2.237805903,10.41399144,2.211179865,10.59305427,2.177767136,10.50413009,2.132520884,10.04998897,2.082469178,10.07849823,2.083470825,10.48030891,2.051057116,10.21416053,1.970376112,9.967934071,1.866842508,9.229714907,1.942313783,10.13281333,1.912752674,10.13338773,1.91991349,10.84198638,1.921082139,11.24409451,1.817429161,10.79181627,1.941520634,12.23644303,1.864452034,12.07774837,1.884878276,12.46793407,1.95864236,13.27877024,1.960543958,13.83807654,2.039183335,14.33404496,2.012549947,14.49544646
1.533192745,7.009576198,1.323694477,7.424358183,1.201108027,7.733032669,0.969909843,7.113493785,1.015064262,8.628893168,1.172776884,10.6291311,0.861472731,8.909346694,0.751658316,8.518454047,0.791325655,9.534288053,0.667486678,9.073810564,0.833169134,11.27899822,0.984938197,13.13546628,0.964646293,13.50782829,0.96231893,13.96903821,0.938056736,14.31958962,0.835277393,14.03700816,1.391156303,18.17086215,1.304746218,18.42447891,1.388257668,19.34993629,1.523656883,20.24239623,1.029545138,18.76627067,1.184627601,19.99324193,1.043768753,19.74074079,2.969457695,12.1524385,2.873039532,12.3477129,2.785467134,11.13351565,2.705438316,11.30864688,2.678868028,11.62164145,2.53508853,10.98759355,2.476633529,10.87348036,2.461769214,11.24526782,2.471694179,11.83627724,2.376699693,11.33788687,2.257919704,10.62629791,2.207765077,10.40754856,2.177834525,10.66602561,2.127605769,10.26919118,2.104251778,10.29083558,2.098732245,10.66161851,2.064805071,10.40588466,1.990697507,10.10623557,1.886947733,9.421416494,1.961003954,10.36135298,1.908847958,9.916335112,1.942694429,11.04727773,1.939509744,11.41457163,1.837531935,10.97763075,1.961603804,12.37516063,1.884737372,12.12942526,1.904974924,12.63903077,1.977047567,13.39543917,1.98556491,13.8120477,2.0575857,14.44388485,2.032633117,14.63416406
1.554768999,7.152267647,1.339262636,7.511215105,1.213183704,8.07600891,0.996826298,7.390567997,1.031434012,8.630690549,1.167745789,10.75362561,0.883401379,8.941823522,0.75546361,8.746301447,0.811736879,9.636096889,0.68479611,9.17369265,0.853673256,11.42720991,1.029643517,13.44973951,0.986807395,13.68501058,0.977246938,14.08150885,0.956670016,14.44643932,0.853954619,14.18265806,1.413267935,18.25713647,1.325780798,18.5148273,1.411072906,19.42925248,1.547891137,20.31126694,1.051804339,18.89593007,1.208533663,20.07253333,1.065841034,19.81544576,2.993486189,12.41485745,2.888281377,12.56612068,2.803907726,11.33519445,2.725541091,11.49446135,2.704043975,11.9679723,2.560228332,11.24708953,2.510063902,11.00479173,2.475166162,11.35736991,2.485452186,12.01396792,2.395136527,11.53053877,2.275870229,10.79609339,2.231234855,10.6640701,2.195082453,10.67517533,2.149953335,10.23516534,2.121022469,10.4898343,2.116143806,10.79660727,2.081770114,10.58584321,2.010802732,10.29793716,1.907065211,9.642553629,1.980884432,10.58584976,1.932372873,10.30531663,1.959448579,11.20653846,1.959129312,11.58498669,1.857638386,11.17227589,1.975021582,12.53730316,1.904826668,12.28286063,1.925037265,12.72770794,1.995469879,13.55320012,2.005621124,13.88600709,2.071865139,14.67153691,2.052693008,14.71695411
1.576759541,7.141850506,1.45667531,8.271025974,1.229544436,8.075154982,1.003548666,7.534216869,1.035758747,8.833071599,1.195016408,10.75300583,0.884306071,9.10089387,0.762358001,8.813252194,0.821328255,9.75777973,0.689880891,9.395891137,0.874287561,11.60781578,1.052050286,13.62278398,1.005391161,13.80318326,1.016321052,14.34384394,0.97422221,14.64314784,0.876223657,14.31520979,1.435359891,18.33762612,1.345532686,18.57933707,1.432042556,19.50051143,1.569519138,20.36226299,1.074053701,19.02269713,1.229464749,20.19354522,1.087969062,19.90654065,3.013046175,12.63304074,2.903523222,12.78452846,2.815670919,11.53145134,2.745630387,11.64789673,2.724140623,12.139069,2.575305106,11.3857145,2.510166824,11.25205034,2.514590348,11.57003367,2.505550059,12.18800817,2.414043394,11.70693985,2.294767746,10.95003235,2.25134253,10.8616588,2.212957467,10.85447282,2.150735539,10.51069443,2.124415203,10.62235602,2.130422326,11.02205167,2.098176285,10.72916229,2.027566071,10.47927455,1.927850628,9.75016688,2.000959025,10.70396248,1.937324132,10.17294929,1.974552309,11.40992163,1.977289706,11.68624381,1.864037407,11.3107403,1.995097401,12.65835943,1.924908613,12.41863467,1.94142673,12.81266717,2.015533445,13.64482084,2.025700619,14.01589402,2.091909469,14.71694382,2.072774953,14.85272815
1.584012311,7.339619555,1.474313421,8.331782133,1.364334291,8.973124634,1.014546298,7.407520642,1.050824485,8.986034981,1.217354311,10.90580393,0.904546368,9.12572312,0.777247641,8.736260901,0.83349772,9.771965961,0.705140857,9.45323027,0.896812384,11.81556831,1.074220945,13.72641233,1.093599612,14.4346496,1.049832826,14.57448727,0.993339751,14.71461418,0.898561561,14.4680079,1.45753055,18.44125447,1.367822412,18.68742552,1.453959117,19.60579845,1.591552067,20.42539861,1.096234198,19.12921782,1.227983163,20.44523179,1.105809272,20.03519855,3.03202539,12.79234264,2.918765068,13.00293624,2.835755314,11.67311249,2.75907267,11.86891036,2.734229381,12.32175466,2.586383135,11.53957185,2.545351274,11.58826401,2.532000885,11.588017,2.522310336,12.36198668,2.430314443,11.85105348,2.314886755,11.17484893,2.271448981,11.05630394,2.231389237,11.03495802,2.172817101,10.63944099,2.144464679,10.68012586,2.150153717,11.17474453,2.11117815,10.89438784,2.044320834,10.64000706,1.944923415,9.987647362,2.013808285,10.83665917,1.955752227,10.34460383,1.994636705,11.55158279,1.996441507,11.87834826,1.89784663,11.55038066,2.015161376,12.75096134,1.944996685,12.56912649,1.959708613,12.97669945,2.035599462,13.74232867,2.04578624,14.16049873,2.121273034,15.10088218,2.0928667,15.01205064
1.606847028,7.415753477,1.492655737,8.455332204,1.385328339,8.973804521,1.02317373,7.698894812,1.048298116,8.777827935,1.221295368,10.99538378,0.912613209,9.298101766,0.78346912,8.961739338,0.84537008,10.05516721,0.707669194,9.662015783,0.919160126,11.97125876,1.096608038,13.89367213,1.135752985,14.71137751,1.092589753,14.85047833,1.023723078,14.91640299,0.921007681,14.65262173,1.479632344,18.52463645,1.389605852,18.78412053,1.467214965,19.68483602,1.613545644,20.47696487,1.118473722,19.25309254,1.252737251,20.23929729,1.128707091,20.12352112,3.046566728,12.98099775,2.934006913,13.22134401,2.851811593,11.87399027,2.77917667,12.05766839,2.769402395,12.63049515,2.605452529,11.64824666,2.558701663,11.58851102,2.533834358,11.98366165,2.54241842,12.56055656,2.457123043,12.11058033,2.335001782,11.39009895,2.292262054,11.23035743,2.251496913,11.23254672,2.189542458,10.72952818,2.164579706,10.89537588,2.171447265,11.35763751,2.13128215,11.08314587,2.064404004,10.77872466,1.963999179,10.11162866,2.029437956,10.96719965,1.970881687,10.60980166,2.01469782,11.6373164,2.019040127,12.04654772,1.917924654,11.67673533,2.030229165,12.86800024,1.965311954,12.69271022,1.972725452,13.03471763,2.055699786,13.92225604,2.065862059,14.281555,2.148037525,15.25444106,2.112927816,15.09778425
1.628297694,7.47952216,1.51298622,8.552494115,1.402292298,9.150299142,1.046407274,7.687375041,1.068684183,9.069513376,1.243318459,11.05562706,0.919042727,9.501592004,0.803454784,8.957524788,0.864838272,10.16608839,0.729539798,9.677427815,0.941616084,12.15876492,1.111427829,13.97432705,1.152292438,14.76306773,1.218949033,15.65101562,1.053510228,15.12109791,0.943237367,14.77360411,1.501783328,18.62248013,1.413683094,18.91373861,1.48725277,19.69595087,1.635529384,20.52563879,1.140644382,19.35672089,1.274809532,20.31400226,1.152705629,20.23000049,3.062224274,13.17850411,2.949248758,13.43975179,2.872633068,12.06822813,2.799286796,12.26114419,2.787796101,12.71953391,2.625566331,11.86055313,2.623220578,12.23875362,2.572368168,12.3481952,2.534110776,12.64772764,2.475284417,12.21419229,2.355102106,11.57002632,2.307606809,11.44005264,2.265530586,11.53795255,2.197944651,10.86950142,2.18468003,11.07530325,2.179861404,11.52631041,2.151366852,11.22554291,2.082848517,10.98982283,1.97743166,10.30909385,2.054581127,11.23479041,1.987928428,10.89925602,2.029769285,11.76318596,2.038301151,12.21468543,1.929652804,11.78880655,2.068725482,13.142461,1.98444338,12.83586755,1.988645203,13.19396292,2.077915006,14.02846603,2.085231255,14.42320292,2.168107218,15.36077956,2.134010795,15.23298811
1.648188283,7.54280977,1.532446893,8.623022901,1.420974443,9.297395209,1.047115602,7.895623406,1.088411111,9.167412144,1.265567822,11.18239412,0.924210896,9.179821653,0.804062766,9.136271301,0.88091141,10.34795449,0.742710169,9.914607827,0.9639835,12.32024004,1.141224817,14.18191431,1.217384809,15.19113382,1.241065584,15.73873611,1.075838293,15.27100368,0.963688364,14.90619717,1.523786743,18.67693873,1.442369188,19.0085412,1.509226672,19.74173245,1.65762134,20.60612844,1.162834716,19.46613392,1.29689165,20.39159957,1.176664816,20.32491051,3.080092181,13.34072898,2.964490603,13.65815957,2.892745645,12.27759105,2.81771244,12.42691162,2.806242574,12.93534177,2.637302445,11.99175746,2.625784426,12.3845059,2.605866666,12.64316822,2.562502407,12.70123653,2.495656118,12.47334774,2.374002729,11.73142929,2.306551339,11.19529943,2.283373784,11.64081573,2.21081719,11.05812565,2.196429009,11.23741491,2.195458606,11.57884669,2.164787999,11.39578022,2.082895567,11.10285534,1.997534435,10.49490833,2.074683901,11.42060488,1.984237957,10.62417773,2.044851369,11.91456633,2.058391673,12.37106436,1.968185879,12.15157396,2.087146592,13.29733727,2.005249872,12.99410995,2.008727148,13.32973696,2.07065526,13.76946907,2.092334939,14.53636599,2.198186026,15.45847264,2.152246279,15.3428249
1.660787171,7.638701118,1.554911846,8.584082582,1.429935281,9.437336182,1.065168122,7.857609815,1.229439826,10.1825816,1.287905725,11.33519223,0.934283579,9.70603901,0.825820234,9.118421441,0.895754671,10.51187334,0.757661394,9.926995299,0.987232884,12.47374057,1.163503693,14.31735839,1.216230825,15.38640798,1.25782147,15.85405778,1.095067425,15.40073194,0.977977696,15.04471538,1.545799996,18.73428967,1.463252264,19.05434757,1.529488781,19.81879261,1.67955589,20.64034067,1.185005376,19.56976227,1.318944254,20.46051986,1.198746934,20.40250782,3.100221911,13.59130166,2.979732448,13.87656735,2.912845969,12.45751842,2.83614372,12.6062194,2.841415262,13.24329731,2.655721105,12.14074662,2.65093158,12.66166321,2.62378901,12.74526194,2.582607632,12.89293811,2.515502989,12.61710702,2.391973733,11.95042418,2.329127905,11.59687854,2.294413953,11.81826269,2.209606637,10.82262068,2.213172132,11.37018364,2.203310046,11.73205564,2.17510903,11.56375252,2.104623031,11.18273271,2.017631083,10.66600503,2.08142771,11.58556747,2.007810657,11.12795789,2.064944342,12.07683237,2.079310774,12.51347684,1.968255719,12.31935659,2.09612098,13.47558702,2.025333042,13.13282755,2.028818895,13.48905944,2.089987961,14.10980474,2.112725648,14.61209769,2.211598903,15.60884096,2.172153503,15.45975711
1.682721721,7.672913349,1.576358155,8.7038431,1.460822026,9.558039169,1.070333856,8.078153569,1.249849832,10.30312325,1.291886134,11.43634143,0.951943896,9.849687226,0.824675104,9.316298706,0.906425123,10.74716802,0.765671401,10.1437554,1.008728172,12.64608262,1.180200552,14.41532602,1.299026471,15.67378246,1.288712432,16.02690943,1.111138595,15.49292867,0.999077206,15.1541532,1.5678526,18.80320996,1.525970753,19.31903785,1.569266108,19.96714478,1.697731384,20.63848131,1.207117008,19.6560366,1.342001799,20.55761979,1.220858566,20.48878214,3.118632852,13.72174643,2.994974294,14.09497513,2.932962221,12.675712,2.853083292,12.76548356,2.856518502,13.44550307,2.675825105,12.32950465,2.670952262,12.65025951,2.631000341,12.88794642,2.602707956,13.07286548,2.535583183,12.74867599,2.409918132,12.10550189,2.345168956,11.76117213,2.310631441,11.83370091,2.23149951,11.29987796,2.231613459,11.57362857,2.220883893,11.85600915,2.192146739,11.64059959,2.123058477,11.37204858,2.035491639,10.81056857,2.101469222,11.6242042,2.027917107,11.32260303,2.084794364,12.22816079,2.098566591,12.66910444,1.990053022,12.5670166,2.115608676,13.52010057,2.045414987,13.26860159,2.04889839,13.61894638,2.103117191,14.24692191,2.131111349,14.68190522,2.251694179,15.71554997,2.193243344,15.61144487
1.701512083,7.851825139,1.59901312,8.720766231,1.481980975,9.593315859,1.097565264,8.295096657,1.267056294,10.41727765,1.313879711,11.48790769,0.973373903,9.964654725,0.853291546,9.354987176,0.918323905,10.8345009,0.778437041,10.15503552,1.031036562,12.79020371,1.208051607,14.5853542,1.321108589,15.75137976,1.337374549,16.25720843,1.140982805,15.71439915,1.021395434,15.30116663,1.586397015,18.90981329,1.55540374,19.41960859,1.590105898,20.00022487,,,1.229208964,19.73652624,1.363078977,20.60703746,1.242930847,20.56348711,3.140421334,13.94821284,3.010216139,14.31338291,2.9508142,12.79967065,2.868617414,12.84465764,2.876611474,13.6077691,2.69593033,12.52120624,2.76649037,13.65282814,2.69971392,13.59272198,2.621133845,13.23922162,2.54423384,12.91283284,2.42884046,12.31904783,2.410475098,12.2981033,2.315207772,11.94606031,2.246266458,11.58508511,2.250020969,11.69583139,2.234118127,11.97811624,2.19799072,11.78199727,2.124809368,11.56929763,2.054486782,11.00813668,2.121566687,11.79726327,2.043868102,11.55690897,2.103453401,12.38190611,2.118641184,12.78721715,2.018480186,12.70588858,2.120672659,13.65854028,2.065496932,13.40437563,2.06895828,13.70173643,2.125982918,14.38863453,2.159547579,14.84255951,2.289078208,15.72330613,2.20363866,15.72878979
1.720145039,7.984459514,1.621276255,8.851582564,1.504351672,9.755755093,1.089392932,8.030612971,1.288415609,10.49237072,1.332001752,11.64851511,0.984454173,9.785890504,0.859062449,9.537087424,1.025187447,11.60510938,0.786271933,10.320312,1.053153113,12.87792421,1.226704238,14.72377325,1.339751383,15.88690648,1.374522406,16.48776912,1.163184945,15.82728299,1.040013632,15.4294625,1.608370916,18.95559488,1.577426831,19.47985187,1.612069961,20.04311411,,,1.251369785,19.83726226,1.385111906,20.67017308,1.264993289,20.63529974,3.16052901,14.14580154,3.025457984,14.53179069,2.959795326,12.99410995,2.87467802,12.97193037,2.894991784,13.664625,2.716020852,12.67758517,2.779865264,13.71194625,2.719761558,13.64607649,2.632881109,13.3972123,2.572708789,13.16650346,2.448953036,12.52841075,2.410570668,12.52770059,2.335259086,12.00824548,2.265010261,11.62428653,2.268463032,11.90104245,2.251849786,12.08029053,2.218392947,11.88539838,2.143649708,11.5858777,2.07458098,11.17334627,2.141668645,11.98111538,2.06476668,11.65001691,2.14195658,12.67285078,2.139749404,12.98305824,2.038483714,12.65327511,2.139011064,13.6147266,2.084860527,13.5325673,2.089046352,13.85222825,2.146062412,14.51852146,2.179620948,14.95772867,2.305149646,15.84605443,2.223336855,15.74446062
1.740785204,8.019940832,1.643656039,8.940330131,1.52315515,9.938523333,1.115213447,8.316389777,1.299980746,10.60888474,1.35461446,11.70392405,0.992605845,10.04430028,0.882329049,9.695649546,1.043215864,11.73819137,0.795979959,10.50174426,1.071977907,13.06695918,1.246936834,14.79215639,1.450634192,16.41372526,1.396824237,16.62996198,1.218839832,16.15345612,1.155078527,16.11672342,1.630374332,19.01005348,1.599528625,19.56323385,1.634073377,20.09757271,,,1.273579796,19.95245996,1.401552981,20.69293991,1.285292783,20.72335078,3.173962716,14.34621028,3.040699829,14.75019847,2.979898101,13.17992443,2.940027047,13.61188596,2.940245142,14.13583874,2.731642865,12.78972843,2.793302033,13.91971388,2.73915561,13.84743652,2.652963054,13.53298634,2.592800536,13.32582595,2.469041108,12.67890256,2.435659009,12.66356726,2.35536186,12.19405996,2.268400544,11.75092115,2.288562131,12.07802626,2.27195011,12.2602179,2.238492046,12.06238219,2.164926453,11.72840192,2.088007335,11.35609369,2.161768969,12.16104274,2.084876806,11.85349271,2.162747948,12.7947613,2.158834481,13.12941055,2.05854238,12.73312161,2.150735539,13.71796715,2.105652246,13.65531884,2.104075341,13.87605458,2.166140682,14.64546484,2.199465718,15.09644186,2.313270642,16.1123,2.243400421,15.83608134
