25,,30,,35,,40,,45,,50,,55,,60,,65,,70,,75,,80,,85,,90,,95,,100,,110,,120,,130,,140,,150,,160,,170,,5,,8,,10,,15,,20,,025,,030,,035,,040,,045,,050,,055,,060,,065,,070,,075,,080,,085,,090,,095,,0100,,0110,,0120,,0130,,0140,,0150,,0160,,0170,,0180,,0190,,0200,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.7519062308951773,0.2167955195457707,0.583473757439901,0.2321937782400023,0.47292819046146706,0.1965243593076944,0.39312090058816507,0.039362954738698885,0.32682243319021553,0.09670444883245333,0.26784487059666773,0.09184650087486945,0.21729103667110927,0.13689811463947565,0.17480348823318603,0.1522255405566839,0.12258455311404215,0.22531316098294463,0.057030785555172936,0.1197782259481266,0.017265067776005394,0.18865719887285914,0.008909751452844838,0.9394669271364022,0.019467770383747807,1.9053426746400395,0.008164320799398495,2.47667395138679,0.011093762077761415,3.185202414498233,0.007121223832980805,3.620912534169085,0.009275720800803855,4.788880097254527,0.013088885297279806,5.90995045921845,0.014095301004167005,6.740382131588749,0.007233375729935987,7.395703373692088,0.015759871264238556,8.432493060777054,0.010816333701082814,8.983638471754729,0.014647206391814882,9.575369588284484,2.106593242328323,-0.12039463043829901,2.035925379811843,-0.17468572184729458,1.9730594571205924,-0.19468748621587162,1.8846731682248425,-0.05208974754826379,1.7950951953863161,-0.0996662402775943,1.7327933805371944,-0.10081896108097066,1.6749600741594917,-0.057736021054799025,1.6126374299591182,-0.10892917530472168,1.5666392209332527,-0.07866290268037002,1.516588915424432,-0.0467895843441708,1.4669986060087952,-0.055276197197595245,1.4460215238963416,-0.050618264155382064,1.407453617060604,0.07566053548586282,1.3757513444558567,0.08684810256862541,1.3356474917610288,-0.04046579330422162,1.3140057958107445,0.08570567391527995,1.2705905663693147,0.021322100186728754,1.2489483803166481,0.14631614544278282,1.2105226381791157,0.04140414332553988,1.1871820023202846,0.09513328334289017,1.1554625761321538,0.06511108170496716,1.1070777085333126,0.08894152588475723,1.0516780055353558,0.09851322541278851,1.0055296384748107,0.23894892643073096,1.000748281315967,1.2249437607516205,1.0078682436761037,2.293577698381191,1.0115881207584263,3.21202858277094,1.003498061995151,3.821925955332069,1.0071649467573776,4.613068089923985,1.0159083732591736,5.572821372384691,1.0145703937552557,6.367550321262112
0.7710992900325823,0.3359185423064228,0.6050249109319992,0.48459654128047136,0.48790853577125515,0.3481398197793033,0.40637607426198286,0.270929469386608,0.34307075547935095,0.2918930200200971,0.2796827984568574,0.36492456449788113,0.2233441784311383,0.3722793678455729,0.18450302514985206,0.39225303042014703,0.13163259713155362,0.594529011222217,0.06889162163491602,0.3232276697562315,0.023363573120085412,0.37798140639603117,0.007760686403339212,1.136187257127197,0.06079476062315975,2.8300232595726142,0.02627165213236171,2.8365929996416193,0.04017061704624508,3.7156159570506015,0.015099749133914653,3.828417154461833,0.0674530416634459,5.856648794507649,0.05575776314587472,6.694600546705363,0.02358394175971662,6.8573152409930636,0.03223537844238156,7.797201262060193,0.03484466681189258,8.793422951787335,0.00979516116564888,9.2179592008826,0.031232195183652223,9.869538111266486,2.118381429880702,0.13591078176230997,2.0539920589411125,0.08324967285665874,1.9881813210779733,0.052260303177332545,1.8997982178477086,0.20251128460735401,1.8046350382594925,0.10067046005910552,1.739562307065946,0.12448649522885269,1.6861956712757296,0.20738976372164064,1.6310804727107493,0.09863673121315042,1.5775804065469277,-0.13901312984282477,1.5318115829396761,0.15596503609604007,1.4786424584095619,0.04518753767661998,1.4542191863880365,0.17071883316424774,1.4260174700494932,0.5734609559937072,1.3875358562403683,0.3343228500433728,1.3487623864625322,0.19584814667784034,1.3216282356384246,0.35694602502462747,1.2657650183123257,0.4556981753488296,1.2607194142856442,0.3614117889227053,1.2189541145145217,0.25172834605148964,1.2060234983087967,0.45812506432593736,1.1622296647769719,0.2860012056518597,1.115522907735426,0.33223354358725476,1.0587788539025802,0.3194095246496991,1.0137617248243156,0.41571317248173134,1.011683078095014,1.4356086336435672,1.0229695233334242,2.4910737653095723,1.0081843597127438,3.053014864805257,1.0202439414593705,3.9613176892652877,1.0139240712384818,4.814825106964845,1.034357052188202,5.793927631482216,1.0296630966208842,6.54444150383015
0.7906253381773208,0.5274857877686974,0.6028219272418083,0.2187375181825213,0.5035188009022747,0.5572547379960224,0.40750152838581377,0.5254493454292484,0.35198830697014194,0.7754713401308435,0.2932403887370263,0.6090379250493645,0.2397065499237564,0.6391802230389234,0.19627931162908352,0.6624812553142152,0.14659391315957754,0.7931559234612489,0.07726928401273303,0.5908058633798761,0.03136374176955453,0.5918491711581297,0.021577013077360874,0.9218236629259278,0.09599865080424713,3.558148790994118,0.03990302655526429,3.102398898156802,0.06767734545735626,3.784412291735473,0.027075997667015628,4.0352524050117005,0.10648583695812575,6.641381520234422,0.0671579050925113,6.838969551743766,0.07226180019254147,7.804969256607194,0.07928211542650748,8.79985102630229,0.0473689980113417,9.039212688061726,0.05747939314299366,9.873487038585594,0.04703195204733429,10.116121174643553,2.126791586762475,0.29501712907826416,2.0656900326478205,0.23737079675944273,2.0033096788919202,0.3148089335862254,1.914937480439664,0.491257553702968,1.8164079101124224,0.3201814359019588,1.7532726586583938,0.41678061547057155,1.6996489816722715,0.45489538764647897,1.6395299603087083,0.3522311910958198,1.5861173774201431,0.3247511505153424,1.5494460792859626,0.42562451296075743,1.4876270152834927,0.24786878979018656,1.4643128449533107,0.3651787158337374,1.4293352181270664,0.5258371193742368,1.397624613781819,0.5170085130783812,1.3625553378100685,0.45748900945407467,1.3264078365970653,0.4803684589710784,1.2773363355604987,0.19099436872362574,1.2708155233628304,0.561758781409436,1.2357450221351238,0.4992957228765089,1.216073887835169,0.7777263170276258,1.1689845008622302,0.4774557805125488,1.1306511430237773,0.5944878185052858,1.070559689919224,0.5580536073985849,1.0271929806136504,0.610234808051402,1.0259634362618348,1.6654683663417282,1.0347283047428608,2.6767338597032913,1.0266544806210016,3.3256333348036398,1.032013137544433,4.171998000382279,1.0272959021139514,4.866584329466425,1.0460570213117524,5.838297090262156,1.0347650624215399,6.774131416052812
0.8027887595128841,0.7435316604242934,0.6257255089349083,0.5378450814085043,0.5198687344965461,0.8014079419845825,0.4204363805013106,0.7392049582943918,0.3564979937740238,0.4976828968357139,0.3048963157118061,0.8286077283619213,0.2533949840837064,0.8326707751551221,0.20314503151636953,0.8482756294490081,0.15646229630306302,1.140521173706611,0.09213236172500294,0.8178234380599689,0.03814007743821457,0.9040918577441732,0.03663488092644773,1.6070186287392745,0.11928689382813212,3.8121649672890308,0.03897826529966897,2.830519089011784,0.07343841132200102,4.40907474685012,0.040398855994434546,4.317263662363764,0.1233769948070017,6.796472836894884,0.0713252334741088,6.995073186842532,0.10537218829713224,8.452150632084157,0.1215515751157708,9.467072174945717,0.06095610194860407,9.29200306379869,0.0720925885585389,9.893402854392265,0.06103874018846578,10.385389615408942,2.1469703271013314,0.6633320100568998,2.066803055158222,0.5058415302956778,2.0134125268768646,0.5313454780703681,1.9267103522925944,0.7107685295458213,1.8315318570049286,0.572133268639818,1.7687313629817265,0.7093173363915719,1.7164656196679486,0.7642774175525267,1.6512942553699468,0.5511372825783303,1.5978779967135133,0.5148265772719922,1.5612158879990032,0.6377766015320594,1.5004054546994865,0.4777007336832657,1.4744040530066729,0.5537514886859851,1.446118406635146,0.7548601002749473,1.4127356954867871,0.7380530192757258,1.3760650099805851,0.840398159175451,1.340934471211036,0.6337009101201234,1.2930343148683756,0.48563803978651165,1.2809165334638404,0.773879993530648,1.2475234076398556,0.7320526958081546,1.2262549246537604,0.9530128063752512,1.180743037220475,0.662527163924544,1.1407595046605234,0.82427036007822,1.0826319618168234,0.9241159778277677,1.0389676903505143,0.834161116257186,1.0427696595818865,1.9498301795245023,1.046498113455901,2.888885948274594,1.0400894121782038,3.528985635099172,1.0673286899633336,4.823172040639289,1.050791410325617,5.184920529898696,1.0662252244493875,6.181297399026656,1.054811475117152,6.824542366900445
0.8111381731046258,1.0600774382145643,0.6271559375153717,0.6911183567920065,0.5148446668118927,0.5461502245146055,0.43647528231218413,0.8117329997821607,0.37434785358415257,0.9346325901044916,0.31655880127705127,1.0501057572712509,0.2632095399383023,1.0963320145881794,0.21598052098631826,1.1473640790684922,0.16500158108877283,1.3941012037355853,0.10562010301671731,1.0414011960058187,0.052467974168522946,1.0946753146366661,0.04772105377809949,1.8881716289430597,0.12412634656060484,4.130236797908747,0.0517163597012093,3.3682461157919144,0.08735508443014045,4.758758458824936,0.05215316182619262,4.565756849627919,0.13293204129101166,7.111111048648347,0.09446000548110772,7.382150702354769,0.12644051241330362,8.766237922238542,0.13469499040806143,9.767599907242793,0.07267105623757086,9.528926897482204,0.10376664535124763,10.118302824175903,0.0727143429346413,10.610744095511818,2.2327321177393955,2.2338214753061916,2.083571908171617,0.7004249187655294,2.031855324577304,0.7383226736065156,1.94182510976543,0.9406437004690273,1.8449750590398335,0.7953545645685383,1.7829470276340726,0.9173937335509388,1.7321170392494991,0.9470660020878352,1.664734333002164,0.7668525134900674,1.6096686347778049,0.7770190992898414,1.5763118582138478,0.8225172638564198,1.5156380001115568,0.72327692254912,1.4828531730278451,0.806462882096068,1.45987496788079,0.929077382265155,1.4261599060543746,0.9156492141208297,1.372641644839607,0.634287562671842,1.3493740342357519,0.8634525752429676,1.3042429563535822,0.6860056165733024,1.2960018847937331,0.9331098466469641,1.260957113941102,0.9324614411950654,1.2393546261814092,1.1528266654904202,1.1894193196958842,0.8882463646655774,1.1525127724181579,0.9966844573831475,1.0789698468009965,0.7171599547145391,1.053597596537917,1.0446841045094315,1.0595783334138502,2.2400791025245175,1.0607656064351845,3.0878383544322405,1.0552067426885474,3.765042271330481,1.0873983825221087,4.92951053475071,1.0725997410859127,5.45907253025157,1.096463745026336,6.662682869451428,1.0749240516343865,7.0339052828135795
0.8155888325943207,0.7649349645484764,0.6429324629146845,1.0530531878263196,0.5238384619168418,1.0521441671878402,0.4436223095139382,0.9885953607341871,0.3825600286704097,1.2108302472822845,0.3286607124034657,1.4007949011643848,0.2716698405559811,1.350024032549348,0.22377950487326692,1.4357198872859374,0.16670599478592057,1.627926103424287,0.10877806432571835,1.3016600026702831,0.05921676375722906,1.2970012718980803,0.07789300596597493,2.511452844905732,0.13489765085343658,4.303545714546718,0.061396839227866484,3.5415798239018463,0.0811827949433267,4.547741713338066,0.0657058331635127,4.808424040981821,0.13606639167433787,6.7853373340735175,0.10609625668449196,7.595935828877005,0.1381972777164862,9.015454194101485,0.1412814548827535,9.92220228098407,0.08349666565945452,9.771656067516005,0.1135651795062787,10.326344593027752,0.08628669004335698,10.859195963656038,2.251234707930487,2.584444150383014,2.1642733917115287,2.1413053386852514,2.0394553422209896,0.9556959698881089,1.951233384654054,1.0921742019907956,1.8567531382305764,1.0273756487730283,1.7967260110637115,1.1454780703688998,1.7400033992100947,1.1841662623322007,1.6781659563682856,0.9622572155323246,1.627551245455176,0.9745666269683726,1.5897857937523148,1.1195727287430346,1.5288130753014306,0.9705321041565584,1.4979265168493698,0.9368458971079052,1.469643320989755,1.1438416185141076,1.4362912412402948,1.2006234102303965,1.3879346770540366,1.292449972799317,1.364000439691852,1.065565406613441,1.3110104534170517,0.9078769254897336,1.3102767293087527,1.1497235822563328,1.2727397878416802,1.175520856306882,1.256167588409219,1.4533780306706072,1.2026162452836398,1.092540396688868,1.162622971938838,1.2308823313190116,1.0991442987440074,1.0751723935130046,1.0625244613599782,1.2996750621204765,1.0730206165067886,2.461092732271772,1.0750220721108639,3.260298766412303,1.0725078468892149,3.9019422757414013,1.1041948037945126,5.190323908664521,1.089376680788617,5.673083381118316,1.096390535982967,6.486805463661359,1.0950366281516206,7.243268198726714
0.8336846395468952,1.0960112995144295,0.6418625928450463,0.7385113873526952,0.5398945472347343,1.258693856708852,0.4537894364531142,1.2456094687307488,0.3982728045704006,1.3402045436977805,0.3402576120640587,1.6030106741059824,0.2778407246305523,1.579718495927819,0.2474824147793151,1.767102672391379,0.18245511464650366,1.7908946151629919,0.118429030195282,1.5999530592310989,0.07091204227480019,1.5281404287912754,0.09172900841139225,2.837419382040237,0.14827324024819577,4.494150814787748,0.07497312149086127,3.7911886274041326,0.10298748480398012,4.900138714188339,0.0774404632238751,5.051132551455655,0.14695693114182717,7.3144286647881,0.12344635190117142,7.809591095308033,0.15160238076833887,9.214736309527993,0.1542586099067509,9.995667676221128,0.09809766209673448,9.948349020076314,0.12982130183336027,10.829280920826102,0.10123083193377697,11.083319133984977,2.266304947770256,2.707370159626344,2.1743927806518784,2.3975798744357686,2.0570536935165755,1.1385205769485234,1.9636940906955462,1.3605016687986113,1.8701880697877786,1.2307279490685596,1.810166456272715,1.3620763677532226,1.753445682303033,1.4051798920794552,1.689944954500995,1.1964859659182796,1.6410290609708371,1.2809433490656188,1.603229914729187,1.345001690853219,1.5360692248610734,1.1636148971520148,1.5097055149820797,1.1710746474938603,1.4830874419666265,1.369270580624292,1.4480512479056873,1.389227059532736,1.3894693101388882,0.9701615867554727,1.379605387065358,1.3276182494523097,1.3237539321964358,1.0537194359901783,1.3076687720064724,0.8980033228941515,1.2861894224703538,1.4141958155058587,1.2679405827877444,1.6731833620043224,1.213290981486032,1.3466175584079512,1.1743878796280545,1.4312602002558323,1.1117861833837088,1.3778542337494297,1.0759777717565202,1.547180686045314,1.0847849115680266,2.6599988237542824,1.0934756520637159,3.4931792451443107,1.0845680412638201,4.143535059473923,1.114285399219897,5.377424904062458,1.10614112288057,5.857069971917133,1.1148833241264102,6.813879699469219,1.1109848659885049,7.470951141693499
0.8440090086924749,1.369557646496658,0.662708088850162,1.2543599401294387,0.5557573415222019,1.4253856802546605,0.45607032682861703,1.5937669967043084,0.4075093986943721,1.5204904888726491,0.3559566289781949,1.789430737771157,0.27885739984681,1.7258937367803413,0.257182570077368,1.9462210572916292,0.19471761754516648,2.0360704673698415,0.1372705488837513,2.099359553641072,0.08262699656376704,1.7650642624747905,0.10492948344073022,2.976540858847421,0.16373249383375377,4.762807732578159,0.09057600820760747,4.102073685763877,0.11578460651970734,5.09885613497579,0.08010259509370582,4.764708412094977,0.18503938667809738,7.819761501542439,0.1339957134926602,8.100921585023928,0.16319928042893178,9.41695208246959,0.17103810775295664,10.296112770278343,0.10941260795322788,10.174579465521726,0.12899491943474317,10.586324495632683,0.11891305417161491,11.364074290091141,2.2783920160921616,2.8798885507182437,2.1911665346890965,2.603937482540103,2.0663031507281877,1.3094165821240056,1.99558597165948,1.8048292238248562,1.8836303528807166,1.4517415788158141,1.8236124151335213,1.5919206622263387,1.7668934790477733,1.639439518915501,1.701698834886608,1.3703718406775165,1.656701309903639,1.5137723670474754,1.616670359938191,1.5615999882375426,1.553169632136153,1.352906062076367,1.519808362967024,1.3876111919780039,1.4965186977559612,1.5637922161939626,1.4631758074261716,1.6426506697249046,1.394710955118524,1.5354167585608627,1.3930531838100981,1.5618778762883565,1.3361798654738977,1.2385088144913468,1.317896228522138,1.4138994015849908,1.2979657250399608,1.6419487450928498,1.2730283356193108,1.8687280372869886,1.2228234728234726,1.5292929292929287,1.1844790876814166,1.6198329731080818,1.1277325833366587,1.601121844353285,1.0877632637457963,1.797010277446958,1.1007248789272077,2.8678127710878805,1.1063004061548456,3.567004837310513,1.1035848888832878,4.297791598664961,1.13270222149407,5.521998735535853,1.122926149272583,6.090508285180775,1.133316809881584,6.998485877699851,1.1302541600940434,7.65895784629409
