25,,30,,35,,40,,50,,60,,70,,80,,90,,100,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
35.290349852031575,48.873760229450895,51.09430250597042,44.88988334979204,55.67961500258931,49.247464397434065,61.21872972816445,53.56738725635593,71.21624298657446,62.0382495419568,79.84453836198497,69.6691281079136,88.86026419575086,77.61993028501938,98.53425724185807,84.64320231721757,107.25989896271224,92.16242668574824,116.332470699926,98.56431137612545
36.0836338604717,48.12550821031185,52.24332496324312,44.04028756258768,56.86837277645263,48.39866223220387,62.594997320046275,52.698780174574274,72.817547792453,60.93879184428159,81.63890417582624,68.74989860033281,90.85703180423302,76.6662835824858,100.74965466154515,83.19413445645208,109.67197153892029,90.4236851471286,118.94688472831734,97.2489227227297
36.86082265551614,47.301805824698896,53.41781511288085,43.32616451832766,58.147244083504184,47.4826585255692,64.00240299797412,51.780712961205104,74.45468535125856,59.9139041909157,83.47430538251521,67.61436934005481,92.90003368923345,75.28449765119517,103.01502137332952,81.71974676490841,112.13787076508706,88.84841110149426,121.17247521845076,95.51236634278095
37.58526889049057,46.449835167874156,54.618751398180734,42.61055433492673,59.454415154855305,46.72704142919118,65.44145322941371,50.87863942748984,76.12868911835366,58.88819497151889,85.35110200057538,66.45683031914903,94.98882737070613,73.97296389767051,105.33124363069906,80.29610432117134,114.65921404781895,87.30057995773694,123.89588535467809,94.17031175072403
38.44452252333755,45.660152184861765,55.84673025821989,41.89391671020098,60.791065939427206,45.95525959577315,66.91270426392124,50.0382864237871,77.84039059460021,57.86230175579838,87.27016311913124,65.29908365369803,97.12526222050201,72.48398370201099,107.69921136974301,78.99408515568423,117.23688531126007,85.88498166409539,126.68145258039345,92.57233314069843
39.29433683964897,44.8867932391963,57.10227327585781,41.20196269687748,62.15781530556799,45.182369672269495,68.41719062766437,49.16656776110316,79.59045539213687,56.88915547458584,89.23237301363054,64.16150613165826,99.30859642485419,71.35238102717325,110.12092477455175,77.57034436086839,119.87352543923905,84.20784996062342,129.35794112850823,91.20404955577506
40.16288655947276,44.14818558513009,58.386178812591375,40.48418192561189,63.55534208961162,44.408860188070854,69.95566665444115,48.26561882522219,81.37992937248728,55.915229104038474,91.23863128827021,63.06307915951636,101.54140371879197,70.13084829560103,112.59674423599071,76.26574205752863,122.56898921976057,82.6901394763969,131.4299209298984,89.77562466334628
41.08124619253503,43.323182050340215,59.69890591388069,39.79110409665722,64.98423994118718,43.66197809327795,71.52846130083182,47.45387255787843,83.20950832235704,54.99168768746279,93.29028593332616,61.90748468446146,103.82457299242539,68.88797149665224,115.12867210544842,74.86821641602428,125.32496599217023,81.22468371256723,134.4210740645872,88.07255112798394
41.98941660503246,42.56068642406165,61.04110053666285,39.12188486752202,66.44546888581336,42.87504146034854,73.13661667092101,46.65577849304623,85.08015395889657,54.099985257850875,95.3874852921641,60.92231756716222,106.15940799621285,67.5841826247464,117.71735255537932,73.54138276972445,128.14340674300263,79.66297834781253,137.44354622661297,86.51170689065468
42.94941522028118,41.81403855172182,62.4134713641484,38.463920776609605,67.93939723560759,42.14103278737396,74.78115912134129,45.814883443454505,86.99325756202408,53.12492040509979,97.53213218657358,59.87934459386812,108.54607777705651,66.46790727794901,120.36414666785406,72.2602158788959,131.02482622510084,78.22718183359535,140.53419638288122,84.92642986576458
43.91468452757953,41.241254787182676,63.816696839921335,37.81702253148644,69.46702181589299,41.394198645080394,76.46238489322702,45.05816755346166,88.94931022039529,52.18342700209413,99.72507543278779,58.83618452740063,110.98649037233292,65.35002923257666,123.07016657670141,71.06670736244702,133.9710370097158,76.81726323246895,143.69467843715714,83.29355110196204
44.84224576497303,40.723498933441796,65.2513192591461,37.21521990193242,71.02888532602758,40.68554158536837,78.18146835510547,44.30036520439577,90.9492042456937,51.29006138190001,101.9669311862065,57.89989266222178,113.48185788484653,64.23125507861545,125.83750970150514,69.78584474816724,136.98360193427624,75.40963128421377,146.92498676424492,81.96805600153954
45.74204680279455,39.8622791995546,66.71850211993365,36.55568227322831,72.62597737496093,39.96450202976539,79.93944882232717,43.501922674902175,92.99413486217625,50.39653550577104,104.25958785297789,56.89121669411228,116.03333005479732,63.131634024083134,128.66697950494296,68.54908219017064,140.06369280828187,74.07320254538858,149.6727963416342,80.77634309920722
46.75329548618386,39.1462902740039,68.21851645712498,35.94087737985375,74.25886534085703,39.280320974731616,81.73670618768452,42.770293738754056,95.08511788554902,49.50339523654874,106.60428803895825,55.797370411706,118.64216831264444,62.0508381732945,131.5599684860142,67.35488633484215,143.21315061848182,72.73815271148422,153.54966820058885,79.0983120292315
